id,education_level,country,university,program,ranking,academic_reputation,employer_reputation,faculty_student,citations_per_faculty,international_faculty,international_students,international_research_network,employment_outcomes,sustainability,qs_overall_score
3974,magistratura,Pakistan İslam Respublikası,Air University,Signal Processing and Machine Learning,,,,,,,,,,,
3975,magistratura,Pakistan İslam Respublikası,Air University,Systems and Control,,,,,,,,,,,
3976,magistratura,Pakistan İslam Respublikası,Air University,Wireless Communication,,,,,,,,,,,
3977,magistratura,Pakistan İslam Respublikası,Capital University of Science and Technology,Civil Engineering,,,,,,,,,,,
3978,magistratura,Pakistan İslam Respublikası,Capital University of Science and Technology,Mechanical Engineering,,,,,,,,,,,
3979,magistratura,Rusiya Federasiyası,Bauman Moscow State Technical University,Applied Mechanics,298,36.2,51.9,99.9,1.4,65.6,70.0,15.2,7.7,6.8,36.5
3980,magistratura,Rusiya Federasiyası,Bauman Moscow State Technical University,Chemical Engineering,298,36.2,51.9,99.9,1.4,65.6,70.0,15.2,7.7,6.8,36.5
3981,magistratura,Rusiya Federasiyası,Bauman Moscow State Technical University,Mechanical Engineering,298,36.2,51.9,99.9,1.4,65.6,70.0,15.2,7.7,6.8,36.5
3982,magistratura,Rusiya Federasiyası,Bauman Moscow State Technical University,Mechatronics and Robotics,298,36.2,51.9,99.9,1.4,65.6,70.0,15.2,7.7,6.8,36.5
3983,magistratura,Rusiya Federasiyası,Bauman Moscow State Technical University,Power Engineering,298,36.2,51.9,99.9,1.4,65.6,70.0,15.2,7.7,6.8,36.5
3984,magistratura,Rusiya Federasiyası,ITMO University,Robotics and Artificial Intelligence,595,10.5,13.0,95.5,5.4,20.3,36.2,65.3,1.9,1.2,20.9
3985,magistratura,Rusiya Federasiyası,Moscow Institute of Physics and Technology (MIPT),Science Engineering: oil and gas fields modelling,,,,,,,,,,,
3986,magistratura,Səudiyyə Ərəbistanı,King Abdulaziz University,Chemical Engineering,149,59.8,61.4,41.6,34.4,89.3,9.5,93.1,35.9,58.4,52.2
3987,magistratura,Səudiyyə Ərəbistanı,King Abdulaziz University,Civil Engineering,149,59.8,61.4,41.6,34.4,89.3,9.5,93.1,35.9,58.4,52.2
